"","x"
"4831",4
"4832",2
"4833",3
"4834",3
"4835",4
"4836",4
"4837",1
"4838",2
"4839",3
"4840",4
"4841",3
"4842",4
"4843",3
"4844",2
"4845",3
"4846",1
"4847",2
"4848",1
"4849",2
"4850",2
"4851",2
"4852",3
"4853",1
"4854",3
"4855",2
"4856",4
"4857",4
"4858",3
"4859",3
"4860",3
"4861",4
"4862",4
"4863",3
"4864",4
"4865",1
"4866",2
"4867",4
"4868",3
"4869",1
"4870",1
"4871",3
"4872",1
"4873",2
"4874",3
"4875",3
"4876",2
"4877",1
"4878",3
"4879",4
"4880",2
"4881",1
"4882",4
"4883",3
"4884",1
"4885",1
"4886",4
"4887",3
"4888",4
"4889",1
"4890",3
"4891",3
"4892",4
"4893",1
"4894",4
"4895",4
"4896",3
"4897",4
"4898",1
"4899",1
"4900",2
"4901",4
"4902",3
"4903",1
"4904",3
"4905",3
"4906",1
"4907",3
"4908",3
"4909",3
"4910",1
"4911",1
"4912",2
"4913",4
"4914",1
"4915",3
"4916",3
"4917",2
"4918",4
"4919",4
"4920",1
"4921",1
"4922",3
"4923",3
"4924",3
"4925",3
"4926",4
"4927",1
"4928",3
"4929",3
"4930",3
"4931",3
"4932",3
"4933",4
"4934",3
"4935",1
"4936",3
"4937",3
"4938",4
"4939",2
"4940",2
"4941",1
"4942",3
"4943",3
"4944",4
"4945",2
"4946",1
"4947",4
"4948",3
"4949",1
"4950",4
"4951",4
"4952",3
"4953",3
"4954",3
"4955",1
"4956",3
"4957",1
"4958",3
"4959",1
"4960",4
"4961",3
"4962",4
"4963",2
"4964",1
"4965",4
"4966",3
"4967",3
"4968",1
"4969",4
"4970",3
"4971",2
"4972",1
"4973",4
"4974",2
"4975",4
"4976",4
"4977",1
"4978",3
"4979",4
"4980",4
"4981",1
"4982",4
"4983",1
"4984",1
"4985",3
"4986",3
"4987",4
"4988",3
"4989",3
"4990",1
"4991",1
"4992",3
"4993",4
"4994",2
"4995",3
"4996",1
"4997",1
"4998",4
"4999",1
"5000",1
"5001",1
"5002",4
"5003",4
"5004",3
"5005",4
"5006",3
"5007",3
"5008",3
"5009",3
"5010",2
"5011",3
"5012",3
"5013",3
"5014",4
"5015",3
"5016",1
"5017",3
"5018",1
"5019",3
"5020",1
"5021",1
"5022",3
"5023",2
"5024",3
"5025",3
"5026",3
"5027",1
"5028",1
"5029",3
"5030",3
"5031",2
"5032",4
"5033",1
"5034",4
"5035",3
"5036",4
"5037",4
"5038",3
"5039",3
"5040",4
"5041",3
"5042",3
"5043",3
"5044",3
"5045",3
"5046",4
"5047",2
"5048",1
"5049",3
"5050",1
"5051",4
"5052",3
"5053",1
"5054",2
"5055",4
"5056",3
"5057",1
"5058",3
"5059",1
"5060",3
"5061",3
"5062",4
"5063",2
"5064",3
"5065",3
"5066",4
"5067",3
"5068",3
"5069",2
"5070",1
"5071",4
"5072",1
"5073",2
"5074",2
"5075",3
"5076",3
"5077",3
"5078",2
"5079",2
"5080",3
"5081",1
"5082",2
"5083",1
"5084",3
"5085",3
"5086",4
"5087",2
"5088",1
"5089",3
"5090",3
"5091",1
"5092",1
"5093",4
"5094",4
"5095",2
"5096",3
"5097",3
"5098",4
"5099",1
"5100",1
"5101",1
"5102",2
"5103",3
"5104",1
"5105",4
"5106",1
"5107",4
"5108",3
"5109",3
"5110",1
"5111",4
"5112",4
"5113",2
"5114",3
"5115",3
"5116",2
"5117",3
"5118",4
"5119",1
"5120",2
"5121",3
"5122",1
"5123",2
"5124",1
"5125",1
"5126",2
"5127",2
"5128",1
"5129",4
"5130",3
"5131",4
"5132",3
"5133",1
"5134",3
"5135",2
"5136",1
"5137",4
"5138",3
"5139",2
"5140",3
"5141",2
"5142",3
"5143",1
"5144",4
"5145",2
"5146",3
"5147",4
"5148",3
"5149",4
"5150",4
"5151",3
"5152",3
"5153",4
"5154",2
"5155",1
"5156",4
"5157",1
"5158",3
"5159",1
"5160",1
"5161",1
"5162",3
"5163",1
"5164",4
"5165",3
"5166",4
"5167",2
"5168",3
"5169",4
"5170",1
"5171",3
"5172",4
"5173",4
"5174",2
"5175",3
"5176",3
"5177",3
"5178",4
"5179",3
"5180",3
"5181",3
"5182",3
"5183",1
"5184",2
"5185",3
"5186",3
"5187",4
"5188",3
"5189",4
"5190",1
"5191",3
"5192",3
"5193",2
"5194",2
"5195",3
"5196",2
"5197",4
"5198",1
"5199",2
"5200",3
"5201",1
"5202",3
"5203",2
"5204",1
"5205",2
"5206",3
"5207",1
"5208",3
"5209",3
"5210",4
"5211",3
"5212",1
"5213",2
"5214",2
"5215",3
"5216",1
"5217",3
"5218",3
"5219",2
"5220",2
"5221",4
"5222",1
"5223",2
"5224",4
"5225",2
"5226",1
"5227",1
"5228",3
"5229",3
"5230",3
"5231",1
"5232",2
"5233",2
"5234",3
"5235",4
"5236",4
"5237",3
"5238",4
"5239",4
"5240",4
"5241",1
"5242",3
"5243",3
"5244",4
"5245",2
"5246",1
"5247",3
"5248",1
"5249",2
"5250",2
"5251",1
"5252",1
"5253",4
"5254",1
"5255",1
"5256",3
"5257",3
"5258",1
"5259",2
"5260",3
"5261",2
"5262",4
"5263",2
"5264",3
"5265",2
"5266",1
"5267",4
"5268",3
"5269",3
"5270",3
"5271",2
"5272",4
"5273",1
"5274",3
"5275",3
"5276",4
"5277",3
"5278",1
"5279",3
"5280",1
"5281",2
"5282",1
"5283",1
"5284",4
"5285",1
"5286",3
"5287",3
"5288",2
"5289",1
"5290",3
"5291",1
"5292",1
"5293",2
"5294",4
"5295",3
"5296",3
"5297",1
"5298",3
"5299",1
"5300",2
"5301",3
"5302",1
"5303",3
"5304",1
"5305",2
"5306",3
"5307",3
"5308",4
"5309",3
"5310",1
"5311",2
"5312",2
"5313",2
"5314",3
"5315",4
"5316",4
"5317",3
"5318",1
"5319",3
"5320",3
"5321",1
"5322",4
"5323",3
"5324",4
"5325",3
"5326",3
"5327",1
"5328",3
"5329",4
"5330",3
"5331",1
"5332",2
"5333",3
"5334",4
"5335",1
"5336",3
"5337",1
"5338",3
"5339",3
"5340",3
"5341",3
"5342",3
"5343",3
"5344",4
"5345",3
"5346",2
"5347",4
"5348",3
"5349",3
"5350",1
"5351",3
"5352",1
"5353",3
"5354",3
"5355",3
"5356",3
"5357",4
"5358",4
"5359",3
"5360",2
"5361",1
"5362",3
"5363",4
"5364",4
"5365",1
"5366",2
"5367",3
"5368",3
"5369",4
"5370",1
"5371",3
"5372",3
"5373",3
"5374",4
"5375",3
"5376",3
"5377",3
"5378",3
"5379",1
"5380",2
"5381",3
"5382",1
"5383",4
"5384",1
"5385",3
"5386",4
"5387",3
"5388",4
"5389",4
"5390",4
"5391",1
"5392",3
"5393",3
"5394",1
"5395",3
"5396",4
"5397",4
"5398",2
"5399",3
"5400",1
"5401",2
"5402",3
"5403",1
"5404",4
"5405",4
"5406",3
"5407",2
"5408",1
"5409",2
"5410",3
"5411",3
"5412",3
"5413",2
"5414",3
"5415",1
"5416",1
"5417",3
"5418",1
"5419",2
"5420",1
"5421",3
"5422",1
"5423",2
"5424",4
"5425",1
"5426",3
"5427",1
"5428",2
"5429",1
"5430",1
"5431",3
"5432",1
"5433",3
"5434",2
"5435",2
"5436",3
"5437",1
"5438",3
"5439",1
"5440",3
"5441",4
"5442",2
"5443",3
"5444",3
"5445",3
"5446",2
"5447",2
"5448",3
"5449",3
"5450",1
"5451",2
"5452",3
"5453",3
"5454",3
"5455",3
"5456",4
"5457",4
"5458",4
"5459",1
"5460",1
"5461",2
"5462",4
"5463",3
"5464",3
"5465",3
"5466",4
"5467",3
"5468",4
"5469",4
"5470",4
"5471",4
"5472",2
"5473",1
"5474",3
"5475",2
"5476",1
"5477",1
"5478",4
"5479",4
"5480",4
"5481",3
"5482",4
"5483",2
"5484",1
"5485",1
"5486",3
"5487",4
"5488",1
"5489",2
"5490",1
"5491",1
"5492",3
"5493",3
"5494",2
"5495",1
"5496",3
"5497",1
"5498",4
"5499",1
"5500",3
"5501",4
"5502",3
"5503",2
"5504",2
"5505",3
"5506",3
"5507",3
"5508",4
"5509",1
"5510",2
"5511",1
"5512",3
"5513",2
"5514",2
"5515",1
"5516",3
"5517",1
"5518",4
"5519",1
"5520",3
"5521",3
"5522",4
"5523",1
"5524",3
"5525",4
"5526",1
"5527",3
"5528",2
"5529",2
"5530",3
"5531",2
"5532",3
"5533",3
"5534",4
"5535",3
"5536",4
"5537",4
"5538",4
"5539",2
"5540",1
"5541",2
"5542",2
"5543",1
"5544",3
"5545",2
"5546",3
"5547",3
"5548",3
"5549",2
"5550",1
"5551",3
"5552",4
"5553",1
"5554",4
"5555",3
"5556",2
"5557",4
"5558",3
"5559",3
"5560",1
"5561",3
"5562",1
"5563",1
"5564",2
"5565",1
"5566",3
"5567",2
"5568",1
"5569",3
"5570",3
"5571",2
"5572",3
"5573",3
"5574",1
"5575",2
"5576",1
"5577",3
"5578",3
"5579",3
"5580",1
"5581",3
"5582",1
"5583",4
"5584",3
"5585",2
"5586",2
"5587",2
"5588",3
"5589",2
"5590",1
"5591",3
"5592",2
"5593",3
"5594",3
"5595",2
"5596",2
"5597",1
"5598",2
"5599",3
"5600",3
"5601",4
"5602",3
"5603",1
"5604",1
"5605",3
"5606",4
"5607",1
"5608",2
"5609",1
"5610",2
"5611",3
"5612",2
"5613",4
"5614",3
"5615",3
"5616",1
"5617",3
"5618",3
"5619",4
"5620",3
"5621",3
"5622",1
"5623",1
"5624",3
"5625",4
"5626",3
"5627",4
"5628",3
"5629",3
"5630",4
"5631",3
"5632",3
"5633",1
"5634",1
"5635",1
"5636",3
"5637",3
"5638",2
"5639",3
"5640",3
"5641",1
"5642",3
"5643",1
"5644",3
"5645",3
"5646",1
"5647",1
"5648",2
"5649",4
"5650",4
"5651",4
"5652",2
"5653",4
"5654",4
"5655",1
"5656",1
"5657",3
"5658",2
"5659",4
"5660",3
"5661",3
"5662",3
"5663",3
"5664",4
"5665",1
"5666",2
"5667",4
"5668",3
"5669",3
"5670",3
"5671",2
"5672",4
"5673",3
"5674",1
"5675",1
"5676",3
"5677",3
"5678",2
"5679",2
"5680",1
"5681",3
"5682",4
"5683",3
"5684",4
"5685",3
"5686",3
"5687",1
"5688",4
"5689",1
"5690",2
"5691",3
"5692",1
"5693",1
"5694",3
"5695",1
"5696",1
"5697",3
"5698",2
"5699",3
"5700",3
"5701",4
"5702",1
"5703",3
"5704",2
"5705",3
"5706",2
"5707",4
"5708",3
"5709",4
"5710",1
"5711",1
"5712",1
"5713",3
"5714",3
"5715",3
"5716",3
"5717",4
"5718",3
"5719",4
"5720",3
"5721",1
"5722",3
"5723",2
"5724",3
"5725",4
"5726",1
"5727",2
"5728",4
"5729",4
"5730",3
"5731",3
"5732",2
"5733",2
"5734",3
"5735",1
"5736",3
"5737",2
"5738",1
"5739",3
"5740",3
"5741",3
"5742",3
"5743",2
"5744",3
"5745",2
"5746",2
"5747",1
"5748",4
"5749",4
"5750",4
"5751",4
"5752",3
"5753",3
"5754",3
"5755",1
"5756",4
"5757",1
"5758",3
"5759",3
"5760",2
"5761",4
"5762",3
"5763",4
"5764",3
"5765",4
"5766",4
"5767",3
"5768",1
"5769",1
"5770",3
"5771",3
"5772",3
"5773",1
"5774",3
"5775",2
"5776",1
"5777",3
"5778",2
"5779",4
"5780",4
"5781",3
"5782",3
"5783",3
"5784",2
"5785",3
"5786",3
"5787",1
"5788",1
"5789",4
"5790",4
"5791",3
"5792",3
"5793",2
"5794",3
"5795",2
"5796",4
"5797",1
"5798",1
"5799",4
"5800",1
"5801",4
"5802",3
"5803",3
"5804",3
"5805",3
"5806",3
"5807",3
"5808",4
"5809",3
"5810",2
"5811",1
"5812",1
"5813",3
"5814",3
"5815",1
"5816",1
"5817",2
"5818",3
"5819",3
"5820",4
"5821",2
"5822",1
"5823",1
"5824",3
"5825",2
"5826",4
"5827",3
"5828",2
"5829",1
"5830",4
"5831",4
"5832",3
"5833",1
"5834",4
"5835",4
"5836",1
"5837",1
"5838",1
"5839",3
"5840",2
"5841",3
"5842",2
"5843",4
"5844",3
"5845",1
"5846",2
"5847",1
"5848",1
"5849",3
"5850",1
"5851",3
"5852",3
"5853",3
"5854",4
"5855",3
"5856",3
"5857",1
"5858",1
"5859",3
"5860",3
"5861",1
"5862",4
"5863",3
"5864",3
"5865",3
"5866",3
"5867",4
"5868",3
"5869",4
"5870",4
"5871",3
"5872",3
"5873",3
"5874",3
"5875",1
"5876",3
"5877",1
"5878",2
"5879",1
"5880",4
"5881",3
"5882",3
"5883",4
"5884",3
"5885",3
"5886",3
"5887",3
"5888",3
"5889",2
"5890",3
"5891",3
"5892",4
"5893",3
"5894",2
"5895",3
"5896",3
"5897",1
"5898",1
"5899",3
"5900",1
"5901",4
"5902",1
"5903",3
"5904",3
"5905",2
"5906",4
"5907",4
"5908",4
"5909",4
"5910",3
"5911",1
"5912",2
"5913",1
"5914",3
"5915",1
"5916",3
"5917",4
"5918",2
"5919",3
"5920",1
"5921",3
"5922",3
"5923",2
"5924",4
"5925",1
"5926",2
"5927",4
"5928",3
"5929",2
"5930",3
"5931",1
"5932",3
"5933",1
"5934",1
"5935",1
"5936",3
"5937",4
"5938",1
"5939",3
"5940",3
"5941",2
"5942",1
"5943",4
"5944",3
"5945",1
"5946",3
"5947",1
"5948",4
"5949",3
"5950",1
"5951",3
"5952",2
"5953",2
"5954",3
"5955",2
"5956",4
"5957",1
"5958",1
"5959",4
"5960",3
"5961",3
"5962",4
"5963",1
"5964",2
"5965",3
"5966",4
"5967",2
"5968",2
"5969",1
"5970",3
"5971",1
"5972",1
"5973",4
"5974",2
"5975",2
"5976",3
"5977",1
"5978",1
"5979",1
"5980",1
"5981",1
"5982",2
"5983",4
"5984",4
"5985",1
"5986",1
"5987",4
"5988",3
"5989",3
"5990",3
"5991",2
"5992",4
"5993",3
"5994",3
"5995",4
"5996",2
"5997",4
"5998",3
"5999",3
"6000",1
"6001",3
"6002",3
"6003",4
"6004",1
"6005",3
"6006",1
"6007",1
"6008",3
"6009",1
"6010",3
"6011",3
"6012",4
"6013",3
"6014",1
"6015",3
"6016",3
"6017",1
"6018",3
"6019",1
"6020",3
"6021",2
"6022",1
"6023",3
"6024",3
"6025",3
"6026",1
"6027",2
"6028",3
"6029",4
"6030",3
"6031",1
"6032",1
"6033",2
"6034",4
"6035",1
"6036",3
"6037",1
"6038",4
"6039",3
"6040",4
"6041",1
"6042",3
"6043",4
"6044",1
"6045",4
"6046",1
"6047",3
"6048",1
"6049",3
"6050",1
"6051",3
"6052",1
"6053",3
"6054",4
"6055",1
"6056",3
"6057",2
"6058",2
"6059",3
"6060",2
"6061",4
"6062",4
"6063",3
"6064",2
"6065",3
"6066",4
"6067",1
"6068",2
"6069",4
"6070",3
"6071",4
"6072",4
"6073",3
"6074",3
"6075",3
"6076",3
"6077",4
"6078",1
"6079",4
"6080",2
"6081",1
"6082",2
"6083",4
"6084",3
"6085",4
"6086",3
"6087",3
"6088",3
"6089",4
"6090",4
"6091",4
"6092",3
"6093",1
"6094",3
"6095",3
"6096",3
"6097",3
"6098",3
"6099",1
"6100",1
"6101",1
"6102",3
"6103",4
"6104",4
"6105",2
"6106",3
"6107",1
"6108",1
"6109",3
"6110",4
"6111",4
"6112",2
"6113",3
"6114",3
"6115",3
"6116",3
"6117",3
"6118",1
"6119",1
"6120",3
"6121",1
"6122",1
"6123",2
"6124",3
"6125",1
"6126",3
"6127",3
"6128",3
"6129",3
"6130",3
"6131",1
"6132",4
"6133",2
"6134",4
"6135",3
"6136",1
"6137",3
"6138",1
"6139",4
"6140",3
"6141",1
"6142",1
"6143",3
"6144",4
"6145",3
"6146",3
"6147",3
"6148",3
"6149",1
"6150",1
"6151",2
"6152",4
"6153",3
"6154",1
"6155",1
"6156",1
"6157",1
"6158",3
"6159",3
"6160",3
"6161",2
"6162",4
"6163",4
"6164",2
"6165",3
"6166",3
"6167",1
"6168",1
"6169",3
"6170",1
"6171",1
"6172",4
"6173",2
"6174",1
"6175",4
"6176",1
"6177",1
"6178",4
"6179",4
"6180",1
"6181",3
"6182",3
"6183",3
"6184",4
"6185",3
"6186",2
"6187",2
"6188",4
"6189",1
"6190",4
"6191",4
"6192",1
"6193",3
"6194",3
"6195",4
"6196",2
"6197",4
"6198",4
"6199",4
"6200",2
"6201",3
"6202",2
"6203",2
"6204",1
"6205",1
"6206",4
"6207",1
"6208",3
"6209",1
"6210",3
"6211",1
"6212",1
"6213",3
"6214",1
"6215",2
"6216",4
"6217",2
"6218",1
"6219",1
"6220",3
"6221",4
"6222",2
"6223",2
"6224",1
"6225",2
"6226",2
"6227",3
"6228",3
"6229",2
"6230",1
"6231",1
"6232",4
"6233",3
"6234",2
"6235",4
"6236",3
"6237",3
"6238",3
"6239",2
"6240",1
"6241",1
"6242",4
"6243",3
"6244",4
"6245",3
"6246",1
"6247",3
"6248",3
"6249",3
"6250",3
"6251",2
"6252",4
"6253",3
"6254",3
"6255",3
"6256",4
"6257",4
"6258",1
"6259",1
"6260",1
"6261",3
"6262",3
"6263",4
"6264",3
"6265",4
"6266",4
"6267",4
"6268",3
"6269",2
"6270",3
"6271",1
"6272",4
"6273",2
"6274",1
"6275",4
"6276",2
"6277",4
"6278",1
"6279",3
"6280",3
"6281",3
"6282",3
"6283",3
"6284",2
"6285",3
"6286",3
"6287",3
"6288",3
"6289",3
"6290",3
"6291",4
"6292",3
"6293",3
"6294",3
"6295",1
"6296",3
"6297",3
"6298",2
"6299",3
"6300",3
"6301",4
"6302",3
"6303",1
"6304",2
"6305",4
"6306",4
"6307",3
"6308",4
"6309",1
"6310",1
"6311",4
"6312",3
"6313",3
"6314",3
"6315",1
"6316",3
"6317",3
"6318",2
"6319",1
"6320",3
"6321",1
"6322",4
"6323",3
"6324",2
"6325",3
"6326",3
"6327",3
"6328",4
"6329",4
"6330",4
"6331",4
"6332",4
"6333",3
"6334",1
"6335",1
"6336",4
"6337",3
"6338",2
"6339",3
"6340",2
"6341",3
"6342",3
"6343",3
"6344",4
"6345",3
"6346",4
"6347",3
"6348",4
"6349",1
"6350",3
"6351",3
"6352",2
"6353",4
"6354",2
"6355",4
"6356",4
"6357",4
"6358",1
"6359",3
"6360",3
"6361",3
"6362",3
"6363",3
"6364",3
"6365",1
"6366",3
"6367",3
"6368",3
"6369",3
"6370",1
"6371",1
"6372",3
"6373",4
"6374",1
"6375",2
"6376",4
"6377",3
"6378",3
"6379",4
"6380",3
"6381",1
"6382",3
"6383",3
"6384",1
"6385",2
"6386",2
"6387",4
"6388",1
"6389",3
"6390",4
"6391",2
"6392",1
"6393",3
"6394",2
"6395",2
"6396",1
"6397",4
"6398",3
"6399",1
"6400",3
"6401",4
"6402",3
"6403",1
"6404",3
"6405",1
"6406",4
"6407",3
"6408",3
"6409",1
"6410",1
"6411",3
"6412",3
"6413",4
"6414",3
"6415",1
"6416",3
"6417",4
"6418",3
"6419",3
"6420",3
"6421",3
"6422",3
"6423",4
"6424",3
"6425",2
"6426",4
"6427",3
"6428",4
"6429",2
"6430",4
"6431",3
"6432",3
"6433",1
"6434",3
"6435",3
"6436",3
"6437",3
"6438",4
"6439",1
"6440",3
"6441",4
"6442",4
"6443",2
"6444",4
"6445",1
"6446",3
"6447",3
"6448",2
"6449",3
"6450",4
"6451",3
"6452",3
"6453",3
"6454",1
"6455",2
"6456",4
"6457",4
"6458",3
"6459",3
"6460",4
"6461",3
"6462",2
"6463",3
"6464",4
"6465",3
"6466",3
"6467",2
"6468",4
"6469",3
"6470",4
"6471",1
"6472",1
"6473",1
"6474",3
"6475",3
"6476",4
"6477",4
"6478",4
"6479",3
"6480",3
"6481",4
"6482",4
"6483",1
"6484",3
"6485",4
"6486",1
"6487",3
"6488",3
"6489",2
"6490",2
"6491",3
"6492",3
"6493",1
"6494",3
"6495",3
"6496",3
"6497",1
"6498",4
"6499",3
"6500",3
"6501",1
"6502",3
"6503",1
"6504",3
"6505",4
"6506",4
"6507",3
"6508",4
"6509",1
"6510",1
"6511",3
"6512",3
"6513",1
"6514",1
"6515",2
"6516",1
"6517",1
"6518",1
"6519",1
"6520",3
"6521",2
"6522",3
"6523",3
"6524",3
"6525",3
"6526",3
"6527",3
"6528",4
"6529",1
"6530",4
"6531",1
"6532",2
"6533",3
"6534",2
"6535",3
"6536",4
"6537",1
"6538",1
"6539",3
"6540",4
"6541",4
"6542",3
"6543",1
"6544",3
"6545",3
"6546",3
"6547",2
"6548",3
"6549",3
"6550",4
"6551",4
"6552",4
"6553",1
"6554",3
"6555",3
"6556",4
"6557",3
"6558",4
"6559",3
"6560",1
"6561",4
"6562",2
"6563",1
"6564",3
"6565",4
"6566",3
"6567",4
"6568",3
"6569",4
"6570",1
"6571",2
"6572",1
"6573",1
"6574",1
"6575",2
"6576",1
"6577",3
"6578",4
"6579",1
"6580",1
"6581",2
"6582",1
"6583",4
"6584",4
"6585",1
"6586",4
"6587",1
"6588",4
"6589",1
"6590",3
"6591",3
"6592",1
"6593",1
"6594",3
"6595",3
"6596",3
"6597",4
"6598",2
"6599",4
"6600",4
"6601",4
"6602",1
"6603",3
"6604",4
"6605",3
"6606",4
"6607",4
"6608",4
"6609",3
"6610",3
"6611",4
"6612",3
"6613",3
"6614",4
"6615",1
"6616",4
"6617",2
"6618",2
"6619",1
"6620",4
"6621",3
"6622",1
"6623",4
"6624",1
"6625",2
"6626",3
"6627",1
"6628",1
"6629",1
"6630",3
"6631",3
"6632",1
"6633",1
"6634",4
"6635",2
"6636",4
"6637",1
"6638",3
"6639",1
"6640",1
"6641",3
"6642",1
"6643",2
"6644",2
"6645",3
"6646",1
"6647",4
"6648",1
"6649",1
"6650",3
"6651",1
"6652",3
"6653",1
"6654",3
"6655",3
"6656",3
"6657",4
"6658",3
"6659",3
"6660",2
"6661",3
"6662",4
"6663",2
"6664",1
"6665",3
"6666",1
"6667",1
"6668",3
"6669",2
"6670",1
"6671",3
"6672",3
"6673",3
"6674",1
"6675",4
"6676",4
"6677",2
"6678",2
"6679",4
"6680",2
"6681",3
"6682",1
"6683",3
"6684",3
"6685",3
"6686",4
"6687",4
"6688",2
"6689",2
"6690",4
"6691",1
"6692",4
"6693",1
"6694",4
"6695",4
"6696",2
"6697",1
"6698",3
"6699",1
"6700",3
"6701",4
"6702",4
"6703",1
"6704",2
"6705",3
"6706",4
"6707",3
"6708",1
"6709",3
"6710",2
"6711",4
"6712",3
"6713",3
"6714",2
"6715",3
"6716",1
"6717",1
"6718",3
"6719",1
"6720",4
"6721",1
"6722",3
"6723",3
"6724",4
"6725",3
"6726",4
"6727",3
"6728",3
"6729",3
"6730",3
"6731",1
"6732",3
"6733",2
"6734",4
"6735",3
"6736",3
"6737",3
"6738",3
"6739",3
"6740",1
"6741",4
"6742",3
"6743",4
"6744",3
"6745",3
"6746",3
"6747",3
"6748",2
"6749",2
"6750",4
"6751",1
"6752",3
"6753",3
"6754",2
"6755",1
"6756",1
"6757",3
"6758",2
"6759",3
"6760",4
"6761",1
"6762",1
"6763",4
"6764",1
"6765",3
"6766",1
"6767",3
"6768",4
"6769",2
"6770",1
"6771",2
"6772",1
"6773",4
"6774",1
"6775",3
"6776",1
"6777",2
"6778",3
"6779",1
"6780",4
"6781",2
"6782",1
"6783",3
"6784",1
"6785",2
"6786",4
"6787",1
"6788",4
"6789",1
"6790",1
"6791",3
"6792",3
"6793",1
"6794",3
"6795",3
"6796",3
"6797",4
"6798",2
"6799",3
"6800",2
"6801",4
"6802",3
"6803",3
"6804",3
"6805",4
"6806",4
"6807",4
"6808",3
"6809",1
"6810",3
"6811",2
"6812",1
"6813",4
"6814",3
"6815",4
"6816",3
"6817",3
"6818",2
"6819",3
"6820",4
"6821",3
"6822",2
"6823",1
"6824",4
"6825",4
"6826",4
"6827",4
"6828",1
"6829",1
"6830",2
"6831",3
"6832",1
"6833",3
"6834",2
"6835",1
"6836",1
"6837",3
"6838",3
"6839",2
"6840",3
"6841",1
"6842",1
"6843",3
"6844",4
"6845",2
"6846",3
"6847",2
"6848",3
"6849",4
"6850",3
"6851",1
"6852",1
"6853",3
"6854",3
"6855",3
"6856",1
"6857",4
"6858",1
"6859",3
"6860",3
"6861",1
"6862",3
"6863",4
"6864",1
"6865",3
"6866",3
"6867",3
"6868",3
"6869",2
"6870",3
"6871",1
"6872",2
"6873",4
"6874",1
"6875",4
"6876",3
"6877",3
"6878",4
"6879",2
"6880",4
"6881",3
"6882",1
"6883",3
"6884",4
"6885",1
"6886",3
"6887",4
"6888",1
"6889",2
"6890",2
"6891",3
"6892",3
"6893",1
"6894",3
"6895",1
"6896",3
"6897",3
"6898",3
"6899",3
"6900",3
"6901",3
"6902",1
"6903",4
"6904",1
"6905",3
"6906",3
"6907",1
"6908",2
"6909",1
"6910",4
"6911",4
"6912",3
"6913",3
"6914",3
"6915",1
"6916",4
"6917",1
"6918",3
"6919",3
"6920",1
"6921",3
"6922",3
"6923",3
"6924",4
"6925",2
"6926",3
"6927",1
"6928",2
"6929",2
"6930",3
"6931",3
"6932",3
"6933",3
"6934",3
"6935",1
"6936",3
"6937",1
"6938",2
"6939",3
"6940",4
"6941",3
"6942",3
"6943",4
"6944",4
"6945",2
"6946",1
"6947",4
"6948",2
"6949",2
"6950",4
"6951",4
"6952",3
"6953",3
"6954",3
"6955",1
"6956",3
"6957",1
"6958",4
"6959",4
"6960",3
"6961",3
"6962",2
"6963",3
"6964",2
"6965",3
"6966",4
"6967",3
"6968",4
"6969",3
"6970",3
"6971",4
"6972",1
"6973",3
"6974",2
"6975",2
"6976",1
"6977",3
"6978",2
"6979",1
"6980",4
"6981",3
"6982",1
"6983",3
"6984",3
"6985",3
"6986",4
"6987",2
"6988",3
"6989",4
"6990",3
"6991",3
"6992",1
"6993",4
"6994",1
"6995",2
"6996",2
"6997",2
"6998",1
"6999",2
"7000",1
"7001",2
"7002",3
"7003",4
"7004",1
"7005",1
"7006",2
"7007",4
"7008",4
"7009",1
"7010",3
"7011",4
"7012",3
"7013",3
"7014",3
"7015",3
"7016",3
"7017",1
"7018",4
"7019",4
"7020",3
"7021",4
"7022",4
"7023",1
"7024",4
"7025",3
"7026",1
"7027",4
"7028",4
"7029",1
"7030",3
"7031",3
"7032",1
"7033",3
"7034",1
"7035",4
"7036",3
"7037",4
"7038",1
"7039",3
"7040",2
"7041",4
"7042",3
"7043",3
"7044",3
"7045",3
"7046",1
"7047",1
"7048",4
"7049",4
"7050",3
"7051",1
"7052",3
"7053",4
"7054",1
"7055",3
"7056",1
"7057",3
"7058",1
"7059",3
"7060",3
"7061",4
"7062",4
"7063",1
"7064",3
"7065",3
"7066",3
"7067",4
"7068",3
"7069",3
"7070",1
"7071",4
"7072",3
"7073",1
"7074",3
"7075",1
"7076",3
"7077",1
"7078",4
"7079",1
"7080",3
"7081",4
"7082",2
"7083",1
"7084",4
"7085",4
"7086",3
"7087",3
"7088",4
"7089",1
"7090",3
"7091",2
"7092",3
"7093",2
"7094",1
"7095",1
"7096",3
"7097",3
"7098",2
"7099",2
"7100",1
"7101",1
"7102",3
"7103",3
"7104",3
"7105",4
"7106",2
"7107",1
"7108",3
"7109",3
"7110",3
"7111",3
"7112",4
"7113",3
"7114",4
"7115",3
"7116",3
"7117",3
"7118",3
"7119",4
"7120",2
"7121",2
"7122",2
"7123",4
"7124",3
"7125",3
"7126",4
"7127",3
"7128",2
"7129",1
"7130",4
"7131",3
"7132",1
"7133",1
"7134",3
"7135",3
"7136",3
"7137",4
"7138",3
"7139",3
"7140",3
"7141",2
"7142",2
"7143",2
"7144",3
"7145",4
"7146",1
"7147",1
"7148",3
"7149",1
"7150",4
"7151",2
"7152",1
"7153",4
"7154",3
"7155",3
"7156",1
"7157",3
"7158",4
"7159",4
"7160",1
"7161",3
"7162",1
